_id,app_id,app_name,app_rate,app_category,app_date,app_description
5ddf2488a7fbd20a52943ba7,com.andromo.dev503225.app517985,Speech Therapy: P,,Education,"Eligible if bought after 7/2/2016.
",Does your child have trouble saying P? We can help!
5ddf248ea7fbd20a52943bad,mz.logopedicengfree,Speech therapy Logopedic Free,3.2,Education,"April 21, 2017","""LogopedidEng"" is an easy application to do Logopedic exercises for Adults and Children."
5ddf248ea7fbd20a52943bae,com.andromo.dev503225.app520968,Speech Therapy: M,,Education,"Eligible if bought after 7/2/2016.
",Does your child have trouble saying M? We can help!
5ddf2490a7fbd20a52943bb0,com.watmuffnmaguire.SpeechApp,Sibilant: Speech Therapy,,Health & Fitness,"May 13, 2018","In the field of speech pathology, spectrograms are a useful tool for analyzing the accuracy of speech. This real-time feedback tool makes it easier to determine if your production of /s/ is within the correct frequency range! This is one of the most common speech errors and the visual markers make it easy to determine if your /s/ is in that range. Use as a practice tool or with the help of a speech therapist."
5ddf2490a7fbd20a52943bb2,com.andromo.dev503225.app503827,Speech Therapy: F,,Education,"Eligible if bought after 7/2/2016.
",Does your child have trouble saying F? We can help!
5ddf252c7393ffa34b0e626d,com.howto.singbetter,How to Sing Better (Voice Training),3.6,Music & Audio,"October 17, 2019","The fact that you’re here right now, trying to learn how to sing better, is the very first step in improving your voice."
5ddf252f7393ffa34b0e626e,com.AntonBergov.Animal,Animal sounds for babies. Learning animals free,4.6,Educational,"November 7, 2019",* The largest catalogue of animals for kids!!! * Works without Internet connection!! *** Free!
5ddf252f7393ffa34b0e626f,com.fately.personal.voice.judge,Personal Voice Judge,3.4,Music,"November 20, 2019",★
5ddf252f7393ffa34b0e6273,ru.adhocapp.vocalrangeapp,Vocal Range Vocaberry - Pitch Detector,3.2,Education,"September 9, 2019",The app will show your voice range and will also make an assumption about your singing voice.
5ddf25367393ffa34b0e6275,com.stonekick.tempo,Music Editor Pitch and Speed Changer : Up Tempo,4.2,Music & Audio,"September 25, 2019","An audio speed changer and pitch shifting app designed by musicians. With Up Tempo you can easily change the speed and pitch of audio files on your Android device either independently or at the same time. Useful for practicing fast songs, or those that need different tunings."
5ddf25377393ffa34b0e6277,com.RK.voiceover,VoiceOver - Record and Do More.,4.1,Music & Audio,"August 27, 2019","Are you looking for powerful audio recorder, editor app which helps you to sing better?"
5ddf25377393ffa34b0e6279,com.EditYourVoiceChangerApp,Edit Your Voice,3.3,Entertainment,"September 7, 2018",Change your voice and make it sound unrecognizable! Make prank calls with your friends and family and scare them or make them LOL. 
5ddf25377393ffa34b0e627a,bnh.skg.malayalamspeechtotext,Malayalam Speech to Text,4.3,Tools,"October 9, 2018",Malayalam speech to text is a very powerful speech to text app. Have you ever wanted to write as fast as you can speak? Then use our speech writing an app to write any messages.
5ddf253c7393ffa34b0e627c,com.stereomatch.voice.changer.gaming,Voice Changer Mic for Gaming - PS4 XBox PC,3.2,Music & Audio,"October 28, 2019",Use Android as real-time voice changing microphone for Gaming - 
5ddf253c7393ffa34b0e627e,com.apkkajal.Voice_to_text,WhatsMic: Voice To Text,4.1,Communication,"October 30, 2019",WhatsMic : Voice To Text
5ddf25437393ffa34b0e6284,com.solacelabs.voicetypinghindi,Hindi Voice Typing,4.1,Tools,"August 16, 2019",Don't live like a typist be smart with this app. Just get your voice translated in the text.
5ddf25437393ffa34b0e6285,ru.adhocapp.vocaberry,Vocal Lessons & karaoke singing teacher Vocaberry,4.0,Education,"November 1, 2019",Do you want to start singing? Do you have little or no singing experience? Then this app is meant for you! 
5ddf25487393ffa34b0e6286,com.free.voice.translator,Translate Voice - Free Speech & Camera Translator,4.3,Tools,"August 15, 2019",Have you ever encounter language problem in different country or for different people?
5ddf254b7393ffa34b0e6289,com.ionaworks.metronome,Voice Metronome by IonaPlays,4.1,Music & Audio,"November 7, 2017",***More sub-beat options added!!! Please check it out!!!
5ddf254b7393ffa34b0e628a,com.novo.learnsing,Learn to Sing,4.3,Music & Audio,"November 27, 2019","Program to help your singing voice now on Android! You will learn how to sing with several exercises! The app tells you how you should sing indicating the correct note, and shows your score according to right pitch. An intuitive way to learn music without knowing sheet music, but very useful even for professional singers."
5ddf254c7393ffa34b0e628b,com.acapelagroup.android.tts,Acapela TTS Voices,2.9,Communication,"November 25, 2019",********  Description ******** 
5ddf254e7393ffa34b0e628c,com.ling.main,WCC Ling Sounds,4.7,Education,"March 27, 2015",This app is used as speech therapy app for deaf and hard to hearing kids with cochlear implants or hearing aids to train and test them with 6 ling sounds.
5ddf254e7393ffa34b0e628d,free.translate.all.language.translator,Translate All Language - Voice Text Translator,4.5,Tools,"November 13, 2019",Translate All Language - Voice Text Translator
5ddf25527393ffa34b0e6291,com.smule.singandroid,Smule - The #1 Singing App,4.1,Music & Audio,"November 20, 2019","Love music? With Smule, you can sing and make music with friends and fans around the world! Karaoke solo or duet with people across the globe. Sing duets with major artists like Ed Sheeran and Luis Fonsi. Sing a cappella, solo or with a group. Dance or play along to top hits. Use audio effects and video filters while singing your favourite karaoke songs. You can even sing LIVE for friends and fans. Try it free!"
5ddf25557393ffa34b0e6294,com.hindi_india.speech_notes.speechtotext,Hindi Voicepad - Speech to Text,4.3,Tools,"September 28, 2018",Powerful speech enabled Hindi Voice Typing keyboard Voicepad.
5ddf25587393ffa34b0e6296,com.CurlyBrace.ruchir.texttospeech,Text to Speech & Voice Changer,2.8,Music & Audio,"August 5, 2017","Text To Speech & Voice Changer is an application that lets you input text via your android keyboard or microphone, and it will speak out your message. It has all kinds of applications, from helping those that cant speak, to being a fun toy and voice changer."
5ddf25587393ffa34b0e6297,com.harmonynetwork.singsharp,Learn to Sing - Sing Sharp,4.1,Music & Audio,"November 23, 2019",Learn to Sing anytime anywhere! 
5ddf25587393ffa34b0e6299,com.gnresound.tinnitus,ReSound Tinnitus Relief,4.6,Medical,"February 4, 2019",The ReSound Relief™ app uses a combination of sounds and relaxing exercises that aim to distract your brain from focusing on tinnitus.  Over time the brain learns to focus less on the tinnitus. 
5ddf255b7393ffa34b0e629a,com.peakpocketstudios.atmospherebinauraltherapy,Atmosphere: Binaural Therapy Meditation,4.7,Health & Fitness,"September 2, 2019",Atmosphere: Binaural Therapy offers a wide variety of binaural beats for any type of problem. It also includes a binaural beat generator.
5ddf255e7393ffa34b0e629d,ipnossoft.rma.free,Relax Melodies: Sleep Sounds,4.7,Health & Fitness,"November 25, 2019",  Relax Melodies is designed to be the most efficient 
